Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,27.0603207911115,23.2249997341036,30.6825684560635,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,24.4784909409944,21.1021473629262,28.0658559926919,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,26.7997271509163,23.0013406255896,30.3870922026137,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,16.1525835906727,13.924641026442,18.5197725651678,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,17.6842941035813,15.1778587188217,20.0514830780764,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,112,A,di_gee,23.7259840170768,20.45343449748,27.2030678816484,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,112,A,di_coxme,25.9758618117996,22.2942436022532,29.4529456763712,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,112,B,di_gee,23.4975003789873,20.2564658439545,26.9410995724595,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,112,B,di_coxme,25.7257116218222,22.0795477699104,29.1693108152945,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,112,C,di_gee,15.505258880474,13.3666024831672,17.7775813026124,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,112,C,di_coxme,16.9755851536223,14.5695967066522,19.2479075757607,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,112,A,di_gee,17565.0893957154,15142.3184445822,20139.2835312944,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,112,A,di_coxme,19230.7444246194,16505.1271045946,21804.9385601984,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,112,B,di_gee,17395.9357991517,14996.496378579,19945.3401835101,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,112,B,di_coxme,19045.5504007954,16346.1810526511,21594.9547851538,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,112,C,di_gee,11479.0289896179,9895.71464622229,13161.3004794756,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,112,C,di_coxme,12567.5576007023,10786.3289643823,14249.8290905601,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,A,di_gee,517.469723647803,446.094589351555,593.305803837567,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,566.540128476474,486.243102393194,642.376208666238,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,B,di_gee,512.486437602632,441.798653105717,587.592208630603,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,561.08428944426,481.560531885231,636.190060472232,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,C,di_gee,338.173625262142,291.52898729495,387.733553102283,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,370.241813864586,317.766596151495,419.801741704727,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,112,A,di_gee,622.461860299765,536.605051982556,713.684719136799,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,112,A,di_coxme,681.488416017846,584.899506660986,772.71127485488,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,112,B,di_gee,616.467489305039,531.437490780206,706.811862737674,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,112,B,di_coxme,674.925613290861,579.266864950424,765.269986723496,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,112,C,di_gee,406.787439468164,350.678827127728,466.402840079877,attributable
2010,us,White,Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,112,C,di_coxme,445.362110452214,382.239921569223,504.977511063927,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,112,A,di_gee,1107.10234276274,954.398571347188,1269.35009989176,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,112,A,di_coxme,1212.08618561093,1040.29444276843,1374.33394273995,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,112,B,di_gee,1095.66134372814,944.535641144952,1256.23240272279,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,112,B,di_coxme,1199.56026425409,1029.543848848,1360.13132324873,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,112,C,di_gee,754.228049425837,650.196594332618,864.761470462381,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,112,C,di_coxme,825.749674802424,708.714287822553,936.283095838968,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,32.4750971096844,27.9957733704176,37.2343785826554,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,35.5546321804304,30.5153929737552,40.3139136534013,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,32.1394934890173,27.7064599043253,36.8495916727526,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,35.187204078493,30.2000412957145,39.8973022622283,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,22.12408754084,19.0724892593449,25.3664107149286,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,24.222061359368,20.7890132926859,27.4643845334566,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,112,A,di_gee,35.7630239594225,30.8301930684677,41.004156781062,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,112,A,di_coxme,39.1543451969539,33.6049104446298,44.3954780185934,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,112,B,di_gee,35.3934422985502,30.5115881884053,40.580412290579,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,112,B,di_coxme,38.7497169992747,33.2576311253618,43.9366869913036,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,112,C,di_gee,24.3640310029272,21.0034750025235,27.9346217533562,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,112,C,di_coxme,26.6744132532048,22.8937877527505,30.2450040036337,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,112,A,di_gee,27503.2350066573,23709.6853505666,31533.8815162536,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,112,A,di_coxme,30111.3003952196,25843.5570321176,34141.9469048159,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,112,B,di_gee,27219.0115225174,23464.6651056185,31208.0045904726,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,112,B,di_coxme,29800.1246841354,25576.4849651241,33789.1177520906,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,112,C,di_gee,18736.9410132456,16152.5353562462,21482.8720238075,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,112,C,di_coxme,20513.7199024327,17606.2635383084,23259.6509129946,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,A,di_gee,690.021425811076,594.846056733686,791.145255455802,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,755.454492051781,648.382201839717,856.578321696507,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,B,di_gee,682.89061760878,588.698808283431,782.969415016962,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,747.647486519957,641.681701028939,847.726283928139,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,C,di_gee,470.086182595186,405.246709133781,538.978123147928,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,514.663320599901,441.71891295582,583.555261152643,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,112,A,di_gee,888.444378186548,765.900326022886,1018.64743361044,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,112,A,di_coxme,972.693414049065,834.831355364945,1102.89646947295,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,112,B,di_gee,879.263030735185,757.985371323435,1008.12054386017,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,112,B,di_coxme,962.641421580762,826.204054742544,1091.49893470575,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,112,C,di_gee,605.264431751452,521.779682544356,693.966977783992,attributable
2010,us,White,Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,112,C,di_coxme,662.660196831331,568.739853973347,751.362742863871,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,112,A,di_gee,167.831009437957,144.681904687894,192.426933234899,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,112,A,di_coxme,183.746018953625,157.703276109804,208.341942750567,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,112,B,di_gee,166.672896130812,143.683531147251,191.099096425844,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,112,B,di_coxme,182.478084557009,156.615048950504,206.904284852042,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,112,C,di_gee,115.982050507078,99.9845262992051,132.979419977943,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,112,C,di_coxme,126.98034839999,108.983133666134,143.977717870855,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,20.6474643829059,17.7995382611258,23.6733858872973,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,22.6054135916297,19.4014967046271,25.6313350960211,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,20.5049871175857,17.6767130324014,23.5100283330939,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,22.4494255511498,19.2676172053176,25.454466766658,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,14.2687293898841,12.3006287843828,16.3598362832291,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,15.6217985561662,13.4076853749773,17.7129054495112,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,112,A,di_gee,22.4504168127578,19.353807597205,25.7405641042827,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,112,A,di_coxme,24.5793356484504,21.0956502809535,27.8694829399752,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,112,B,di_gee,22.2954983233268,19.2202571752817,25.5629420431247,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,112,B,di_coxme,24.4097266126078,20.9500803210571,27.6771703324056,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,112,C,di_gee,15.5146857866264,13.3747291264021,17.7883897381147,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,112,C,di_coxme,16.9859059905306,14.5784547477782,19.259609942019,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,112,A,di_gee,4408.8882847812,3800.76576274241,5055.0184644474,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,112,A,di_coxme,4826.97251868286,4142.83468138922,5473.10269834907,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,112,B,di_gee,4378.46487131653,3774.53868216943,5020.13644728533,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,112,B,di_coxme,4793.66412635517,4114.24716356467,5435.33570232397,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,112,C,di_gee,3046.82612252649,2626.57424355732,3493.34374393123,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,112,C,di_coxme,3335.74928931779,2862.96592547748,3782.26691072253,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,A,di_gee,458.07934875003,394.89599030175,525.211667101327,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,501.517907683222,430.436629428907,568.650226034519,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,B,di_gee,454.918384686877,392.171021281791,521.587458304782,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,498.057197027874,427.466413197152,564.726270645778,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,C,di_gee,316.562370332497,272.898595114221,362.955131501914,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,346.581215795061,297.459468674501,392.973976964478,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,112,A,di_gee,589.768124530133,508.420797008735,676.199660021617,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,112,A,di_coxme,645.694412201094,554.178668739521,732.125947692578,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,112,B,di_gee,585.698445658297,504.912453153704,671.533562694426,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,112,B,di_coxme,641.238815505204,550.354573937537,727.073932541333,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,112,C,di_gee,407.567806663317,351.351557468376,467.29757143294,attributable
2010,us,White,Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,112,C,di_coxme,446.216477984838,382.97319764053,505.946242754461,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,112,A,di_gee,139.059690625399,119.879043642585,159.439128044638,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,112,A,di_coxme,152.246385426083,130.668157570418,172.625822845322,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,112,B,di_gee,138.676783446389,119.548951246887,159.00010515836,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,112,B,di_coxme,151.827168083547,130.308356859107,172.150489795517,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,112,C,di_gee,99.3142724958922,85.6157521516312,113.868950361669,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,112,C,di_coxme,108.732005232572,93.3211698452779,123.286683098349,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,18.1837850438704,15.6756767619573,20.8486500934031,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,19.9081094876857,17.0864876705334,22.5729745372184,attributable
2010,us,White,Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,18.1337151652194,15.632513073465,20.7912423877084,attributable
