Year,Race,Hispanic.Origin,label_cause,Gender.Code,nation,Education,attr,source,min_age,max_age,value,measure1,measure2
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,80,84,110.670184724397,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,85,150,53.1316557504037,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,50,54,38.331479455393,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,70,74,78.0236746919927,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,55,59,56.366822380949,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,60,64,54.833760454037,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,75,79,123.529102968281,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,all-cause,M,us,666,overall,wonder,65,69,80.8335248662134,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,20,24,0.0459424512485091,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,0,4,0.0369683610041746,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,25,29,0.490067669162034,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,30,34,0.648549411280283,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,35,39,1.14842103087927,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,40,44,2.97037822767109,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,45,49,5.71182955967569,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,50,54,8.28017060861375,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,55,59,13.784851034537,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,60,64,14.8006572932848,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,70,74,27.1328003686687,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,65,69,26.1116023138154,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,75,79,42.6097222264009,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,80,84,52.1054177107083,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,A,us,666,total,wonder,85,150,37.7194197312026,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,25,29,0.054451963240226,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,0,4,0.0369683610041746,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,30,34,0.108091568546714,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,35,39,0.27343357878078,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,40,44,0.758394441107511,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,45,49,1.69239394360761,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,55,59,3.39900436468034,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,50,54,2.64108890102335,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,60,64,5.26047458014338,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,65,69,7.74602556677779,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,70,74,12.0140260338881,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,75,79,18.5684569335233,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,80,84,25.6220855684888,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,F,us,666,total,wonder,85,150,24.5379020832017,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,20,24,0.0459424512485091,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,25,29,0.435615705921808,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,30,34,0.540457842733569,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,35,39,0.874987452098495,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,40,44,2.21198378656357,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,45,49,4.01943561606808,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,50,54,5.6390817075904,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,60,64,9.54018271314139,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,55,59,10.3858466698566,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,70,74,15.1187743347806,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,75,79,24.0412652928775,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,80,84,26.4833321422195,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,85,150,13.1815176480009,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_ihd,M,us,666,total,wonder,65,69,18.3655767470377,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,0,4,0.0184841805020873,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,20,24,0.0459424512485091,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,25,29,0.108903926480452,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,30,34,0.108091568546714,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,35,39,0.492180441805403,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,40,44,0.758394441107511,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,60,64,1.24824820545775,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,45,49,1.12826262907174,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,50,54,1.21347327884857,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,75,79,4.30006371092119,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,55,59,2.17158612187911,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,80,84,4.95216779895161,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,65,69,3.12339740595879,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,70,74,3.37472641401352,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,A,us,666,total,wonder,85,150,2.73769981920019,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,0,4,0.0184841805020873,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,20,24,0.0459424512485091,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,25,29,0.054451963240226,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,30,34,0.108091568546714,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,60,64,0.445802930520626,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,35,39,0.437493726049247,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,40,44,0.505596294071674,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,45,49,0.564131314535871,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,50,54,0.642427029978653,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,80,84,2.36842807775947,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,55,59,1.13300145489345,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,70,74,1.75485773528703,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,75,79,2.54094673827161,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,85,150,1.52094434400011,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,65,69,2.24884613229033,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,30,34,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,25,29,0.054451963240226,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,35,39,0.0546867157561559,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,40,44,0.252798147035837,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,65,69,0.87455127366846,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,45,49,0.564131314535871,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,50,54,0.571046248869914,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,60,64,0.802445274937126,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,75,79,1.75911697264958,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,55,59,1.03858466698566,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,70,74,1.61986867872649,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,80,84,2.58373972119214,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,85,150,1.21675547520008,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,5,9,0.0189710383777926,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,25,29,0.108903926480452,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,35,39,0.218746863024624,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,30,34,0.270228921366785,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,50,54,0.571046248869914,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,40,44,0.568795830830633,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,45,49,0.846196971803806,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,55,59,1.32183503070902,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,0,4,0.314231068535484,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,70,74,2.2948139615292,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,60,64,1.60489054987425,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,65,69,2.62365382100538,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,75,79,8.20921253903136,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,80,84,10.5502705282013,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,85,150,7.50332543040052,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,5,9,0.0189710383777926,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,25,29,0.054451963240226,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,30,34,0.0540457842733569,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,50,54,0.142761562217478,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,35,39,0.164060147268468,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,40,44,0.189598610276878,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,45,49,0.352582071584919,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,55,59,0.566500727446724,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,0,4,0.147873444016698,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,70,74,1.21490150904487,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,65,69,1.37429485862187,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,60,64,1.15908761935363,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,75,79,4.10460626951568,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,80,84,5.16747944238429,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,85,150,4.15724787360029,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,25,29,0.054451963240226,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,35,39,0.0546867157561559,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,30,34,0.216183137093428,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,60,64,0.445802930520626,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,40,44,0.379197220553756,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,50,54,0.428284686652435,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,45,49,0.493614900218887,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,55,59,0.755334303262299,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,70,74,1.07991245248433,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,0,4,0.166357624518786,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,65,69,1.24935896238351,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,75,79,4.10460626951568,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,80,84,5.38279108581697,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,85,150,3.34607755680023,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,25,29,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,30,34,0.0540457842733569,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,35,39,0.218746863024624,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,40,44,0.695194904348552,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,45,49,2.25652525814348,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,50,54,2.35556577658839,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,85,150,3.34607755680023,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,80,84,11.1962054584993,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,55,59,6.89242551726848,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,75,79,17.7866271679013,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,60,64,8.38109509378776,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,70,74,15.7937196175833,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,65,69,16.9912818884158,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,25,29,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,30,34,0,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,35,39,0.109373431512312,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,40,44,0.252798147035837,Deaths,age-adjusted rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,50,54,0.713807811087392,Deaths,age-adjusted rate
