Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2000,All,All Origins,666,A,55,YLL,crude rate,attributable,25,150,A,574.612554465763,421.020765156267,771.741924407925,nvss,GBD
2000,All,All Origins,666,A,55,YLL,crude rate,attributable,25,150,B,555.035251096834,402.026212240052,752.125901476414,nvss,GBD
2000,All,All Origins,666,A,55,YLL,crude rate,attributable,25,150,C,347.071522258728,200.692228551668,546.66431021629,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,absolute number,attributable,35,150,A,19.863170737825,5.68741954257345,45.5890176546427,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,absolute number,attributable,35,150,B,19.863170737825,5.68741954257345,45.5890176546427,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,absolute number,attributable,35,150,C,18.9582646894667,4.79396348802924,44.7209842822898,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,age-adjusted rate,attributable,85,150,A,0.705361425989986,0.222582664086537,1.55655261441536,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,age-adjusted rate,attributable,85,150,B,0.705361425989986,0.222582664086537,1.55655261441536,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,age-adjusted rate,attributable,85,150,C,0.668682755891934,0.188473864764193,1.51945560200097,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,crude rate,attributable,35,150,A,6.29803090736937,1.80331451282819,14.4549450848141,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,crude rate,attributable,35,150,B,6.29803090736937,1.80331451282819,14.4549450848141,nvss,GBD
2000,All,All Origins,666,A,56,Deaths,crude rate,attributable,35,150,C,6.01111164679163,1.52002571064414,14.1797170721336,nvss,GBD
2000,All,All Origins,666,A,56,YLL,absolute number,attributable,35,150,A,421.459765507207,115.744353313057,977.097824488078,nvss,GBD
2000,All,All Origins,666,A,56,YLL,absolute number,attributable,35,150,B,421.459765507207,115.744353313057,977.097824488078,nvss,GBD
2000,All,All Origins,666,A,56,YLL,absolute number,attributable,35,150,C,403.30466682692,97.7162591283624,959.218123056952,nvss,GBD
2000,All,All Origins,666,A,56,YLL,age-adjusted rate,attributable,85,150,A,6.18467425291624,1.95939722470879,13.6145604891118,nvss,GBD
2000,All,All Origins,666,A,56,YLL,age-adjusted rate,attributable,85,150,B,6.18467425291624,1.95939722470879,13.6145604891118,nvss,GBD
2000,All,All Origins,666,A,56,YLL,age-adjusted rate,attributable,85,150,C,5.86290710120714,1.65914464851044,13.294974215768,nvss,GBD
2000,All,All Origins,666,A,56,YLL,crude rate,attributable,35,150,A,133.632573792581,36.6991516178718,309.809162865964,nvss,GBD
2000,All,All Origins,666,A,56,YLL,crude rate,attributable,35,150,B,133.632573792581,36.6991516178718,309.809162865964,nvss,GBD
2000,All,All Origins,666,A,56,YLL,crude rate,attributable,35,150,C,127.876122613462,30.9829698523917,304.14003210562,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,Deaths,absolute number,attributable,25,84,A,1.41933446812833,1.13921894206488,1.76844430069199,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,Deaths,absolute number,attributable,25,84,B,1.0506791892428,0.781670068660046,1.3951460475195,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,Deaths,absolute number,attributable,25,84,C,0.551358806313511,0.310951447360193,0.883616314752276,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,Deaths,crude rate,attributable,25,84,A,9.5507332489626,7.66582963505065,11.899901088029,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,Deaths,crude rate,attributable,25,84,B,7.07004366625929,5.25987530220069,9.3879688279355,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,Deaths,crude rate,attributable,25,84,C,3.71010568813343,2.09239921512813,5.94587386281054,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,YLL,absolute number,attributable,25,84,A,47.4468650689039,37.6123142907876,59.8526486360476,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,YLL,absolute number,attributable,25,84,B,35.3393710331685,26.0087630299448,47.8946204661154,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,YLL,absolute number,attributable,25,84,C,18.7222905019363,10.4774209047806,30.5319276295386,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,YLL,crude rate,attributable,25,84,A,319.271011835704,253.094100604183,402.749805773821,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,YLL,crude rate,attributable,25,84,B,237.799414798254,175.013545723335,322.283967876425,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,1,YLL,crude rate,attributable,25,84,C,125.982709790299,70.502798632532,205.450021058735,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,absolute number,attributable,40,150,A,3.66519878743173,2.20289499420489,5.94294834974511,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,absolute number,attributable,40,150,B,3.27047831072352,1.82575292380071,5.5624456439215,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,absolute number,attributable,40,150,C,2.21054052721723,0.785456251146127,4.48935864680506,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,age-adjusted rate,attributable,85,150,A,0.77632944227816,0.468172236381225,1.23294710839603,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,age-adjusted rate,attributable,85,150,B,0.686096585433596,0.383753781587173,1.1425778562264,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,age-adjusted rate,attributable,85,150,C,0.446241018994277,0.163026241449241,0.90052377007259,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,crude rate,attributable,40,150,A,6.8145371152398,4.09574229656018,11.0494530998329,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,crude rate,attributable,40,150,B,6.08065131676772,3.39453922803887,10.3420017549902,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,Deaths,crude rate,attributable,40,150,C,4.10995728775166,1.46036302156015,8.34685999220053,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,absolute number,attributable,40,150,A,89.6355411191529,53.3300593845872,145.529626204191,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,absolute number,attributable,40,150,B,80.0961455199294,44.0447628099883,136.095370893756,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,absolute number,attributable,40,150,C,54.4609939038807,19.2213859378823,110.470748253117,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,age-adjusted rate,attributable,85,150,A,7.26843797850248,4.41344728212595,11.5361171774582,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,age-adjusted rate,attributable,85,150,B,6.42143995407266,3.62062611932533,10.6881233656334,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,age-adjusted rate,attributable,85,150,C,4.17336961552166,1.53113276220441,8.42441971177771,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,crude rate,attributable,40,150,A,166.655277715261,99.154149641326,270.576603521783,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,crude rate,attributable,40,150,B,148.919114102314,81.8904207678503,253.03592245748,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,2,YLL,crude rate,attributable,40,150,C,101.256844666507,35.7374471281626,205.393229065943,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,absolute number,attributable,25,150,A,5.89372933183118,2.90512309807049,11.3629271123046,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,absolute number,attributable,25,150,B,5.84023346597381,2.85228787517681,11.3103559122954,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,absolute number,attributable,25,150,C,4.51835305907478,1.55734980364654,10.0253289287276,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,85,150,A,0.364087429376172,0.146572784883194,0.778741417760064,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,85,150,B,0.358035173665734,0.141236469270807,0.772462848981072,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,85,150,C,0.283997273744005,0.0759248479814292,0.693995383541639,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,crude rate,attributable,25,150,A,4.33505890318943,2.1368269633853,8.35785893295912,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,crude rate,attributable,25,150,B,4.29571068807606,2.0979646759419,8.31919084424658,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,Deaths,crude rate,attributable,25,150,C,3.32341808618644,1.14548917189257,7.37400531700019,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,absolute number,attributable,25,150,A,173.89976043325,88.1470356802845,327.406526792563,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,absolute number,attributable,25,150,B,172.409776005212,86.6870528549017,325.942253617483,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,absolute number,attributable,25,150,C,131.387294634902,46.7923965600432,286.295742870758,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,age-adjusted rate,attributable,85,150,A,3.14123546332212,1.27120552806389,6.70765950286143,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,age-adjusted rate,attributable,85,150,B,3.08889988166445,1.22284093715389,6.65335553823527,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,age-adjusted rate,attributable,85,150,C,2.44941945344148,0.654403798824944,5.99219199248191,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,crude rate,attributable,25,150,A,127.909794000404,64.8354497298992,240.819776244024,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,crude rate,attributable,25,150,B,126.813854588071,63.7615776211994,239.74274842226,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,4,YLL,crude rate,attributable,25,150,C,96.6402814423169,34.4175621051401,210.581253260827,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,absolute number,attributable,35,150,A,1.37099928979587,1.0564943977773,1.7850167750058,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,absolute number,attributable,35,150,B,1.26568568514184,0.955688992737177,1.68104042347882,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,absolute number,attributable,35,150,C,0.674866306713288,0.385599766445229,1.06613423506107,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,age-adjusted rate,attributable,85,150,A,2.01816173518499,1.42042747817011,2.68761251777719,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,age-adjusted rate,attributable,85,150,B,1.84290096916241,1.26936547376681,2.49348294401218,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,age-adjusted rate,attributable,85,150,C,0.951594428297809,0.508093308017184,1.51850787741385,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,crude rate,attributable,35,150,A,11.6969481255513,9.01368823289227,15.2292191366419,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,crude rate,attributable,35,150,B,10.798444545191,8.15364723775427,14.3421245924309,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,Deaths,crude rate,attributable,35,150,C,5.75775366191698,3.28981969495119,9.0959323868362,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,absolute number,attributable,35,150,A,42.3752982989336,32.1305360034972,55.7578142954102,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,absolute number,attributable,35,150,B,39.1915194613674,29.0515521528418,52.5363093746216,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,absolute number,attributable,35,150,C,21.0458773528477,11.8897948373683,33.6578162148787,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,age-adjusted rate,attributable,85,150,A,18.912704650694,13.1985803438572,25.3965602801146,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,age-adjusted rate,attributable,85,150,B,17.2722897774972,11.7748994799617,23.5662110788444,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,age-adjusted rate,attributable,85,150,C,8.92363056099375,4.69846308751179,14.4225991887511,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,crude rate,attributable,35,150,A,361.533131123058,274.127941331774,475.708679254417,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,crude rate,attributable,35,150,B,334.370100344403,247.858989444943,448.223781030813,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,5,YLL,crude rate,attributable,35,150,C,179.557011798035,101.440106111836,287.158230653346,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,absolute number,attributable,35,150,A,31.3741600962022,25.5744771686782,38.9838129816223,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,absolute number,attributable,35,150,B,22.4858224315104,16.7486477730242,30.1438217517422,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,absolute number,attributable,35,150,C,12.8613939731482,7.33365030302897,20.6233080156494,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,85,150,A,1.86147107144177,1.36576178104645,2.48978597979013,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,85,150,B,1.31718122796335,0.87127184053135,1.91046941248678,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,85,150,C,0.744214279294362,0.375608103630039,1.27404889218916,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,crude rate,attributable,35,150,A,12.1116580372228,9.87275264096349,15.049282924951,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,crude rate,attributable,35,150,B,8.68041060353783,6.46563585417914,11.6366991139403,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,Deaths,crude rate,attributable,35,150,C,4.96500321306212,2.83107705074833,7.96140688757742,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,absolute number,attributable,35,150,A,782.009093160472,637.402002880819,972.865316717842,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,absolute number,attributable,35,150,B,562.460250617097,420.123313309687,755.178963357133,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,absolute number,attributable,35,150,C,322.696540652972,183.735678169542,517.034757709899,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,age-adjusted rate,attributable,85,150,A,16.6538836607114,12.2784196380147,22.2154841192261,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,age-adjusted rate,attributable,85,150,B,11.7835256003193,7.80208655597524,17.0707823354966,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,age-adjusted rate,attributable,85,150,C,6.65788185617611,3.35628744973371,11.3778212460007,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,crude rate,attributable,35,150,A,301.886223864358,246.062207480985,375.564222157049,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,crude rate,attributable,35,150,B,217.131747722212,162.184099547827,291.52873998986,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,6,YLL,crude rate,attributable,35,150,C,124.573538803885,70.9291881090412,199.595723344914,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,absolute number,attributable,40,150,A,1.0503557718024,0.584168032551182,1.71532971115093,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,absolute number,attributable,40,150,B,1.0503557718024,0.584168032551182,1.71532971115093,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,absolute number,attributable,40,150,C,0.927961209956585,0.466631624363598,1.59238945061753,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,age-adjusted rate,attributable,85,150,A,0.882727755721645,0.417032433182272,1.60130387165905,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,age-adjusted rate,attributable,85,150,B,0.882727755721645,0.417032433182272,1.60130387165905,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,age-adjusted rate,attributable,85,150,C,0.781434253181718,0.331543461840216,1.48922804188983,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,crude rate,attributable,40,150,A,3.27672990735425,1.82239286398747,5.3512079586677,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,crude rate,attributable,40,150,B,3.27672990735425,1.82239286398747,5.3512079586677,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,Deaths,crude rate,attributable,40,150,C,2.89490316629726,1.45572180428513,4.96767883518183,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,YLL,absolute number,attributable,40,150,A,31.064654447356,17.1374849407971,51.28285182575,nvss,GBD
2000,American Indian or Alaska Native,All Origins,666,A,8,YLL,absolute number,attributable,40,150,B,31.064654447356,17.1374849407971,51.28285182575,nvss,GBD
