Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr,min_age,max_age
2001,27,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,102.93808239331,136.061502187569,168.367685392538,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,1525.39013118119,2016.23022155787,2494.96007440963,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,8.80059825788921,11.6319710762345,14.3932534881281,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,10.7643378781656,14.2274949025646,17.604921753292,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,54.1375384958736,71.5549401835292,88.5411754929142,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,246.870179396704,326.294497507948,403.75267301074,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,86.6176652817427,114.484737028531,141.661961654977,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,1518.64037522579,2007.22500927626,2483.71476999717,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,8.03612435795881,10.6224578880217,13.1452064630785,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,17.6806215535602,23.3709247792734,28.9213320208173,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,51.842618914643,68.5275652410922,84.802312515828,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,237.536321145552,313.984634364858,388.553467424378,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,147.998016571296,195.629463720575,242.08989275148,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,1532.3935303887,2025.57663611933,2506.63484565111,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,20.4596197170672,26.9820389300171,33.3135413198168,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,9.58475755159093,12.6403278735463,15.6064590227448,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,25.1981276150837,33.2311582363656,41.0290551386376,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,505.178852295451,666.227214765217,822.561553077318,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,85.4502901106705,112.691393399851,139.135126153763,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,622.179755274895,820.527390560031,1013.06921987477,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,9.36811758081579,12.3551038818483,15.2548931863713,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,8.97011958980635,11.8302058453678,14.6067996084605,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,22.4407549964447,29.595898725263,36.5421673606364,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,212.665220031865,280.472663038566,346.300650910461,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,80.0576440751626,105.583699238597,130.364590173385,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,509.426579868406,671.855179031683,829.54211400005,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,11.099009727031,14.6367159840034,18.07057714728,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,age-adjusted rate,10.6581848902005,14.0553823250492,17.3528591329438,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,28.1350851150372,37.102882161787,45.8074403591473,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,292.822157718965,386.156500603591,476.751126598842,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,age-adjusted rate,94.8650962075518,125.102464466126,154.452251305601,burnett,attributable,25,150
2001,27,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,742.280305505753,978.875258190552,1208.52525184122,burnett,attributable,25,150
2001,27,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,44.4894944489883,58.6486704099643,72.3817698064213,burnett,attributable,25,150
2001,27,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,13.0103215789873,17.1509717443199,21.1670218621509,burnett,attributable,25,150
2001,27,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,44.8613954169952,59.1389321575504,72.9868306323636,burnett,attributable,25,150
2001,27,Black or African American,All Origins,A,666,nvss,YLL,absolute number,1273.58768778759,1678.91825844161,2072.05166045285,burnett,attributable,25,150
2001,27,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,113.137992845105,149.145161917397,184.068806712664,burnett,attributable,25,150
2001,27,Black or African American,All Origins,A,666,nvss,YLL,crude rate,1284.23398754434,1692.95283746419,2089.37255896668,burnett,attributable,25,150
2001,27,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,19.9039483858179,26.2357268494711,32.3755790733683,burnett,attributable,25,150
2001,27,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,13.4209403228347,17.6903656273461,21.8303778847464,burnett,attributable,25,150
2001,27,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,41.8995208525975,55.228458339237,68.1533746071243,burnett,attributable,25,150
2001,27,Black or African American,All Origins,F,666,nvss,YLL,absolute number,505.800426675321,666.703991458042,822.730314194259,burnett,attributable,25,150
2001,27,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,116.336348066946,153.344883707805,189.231631982728,burnett,attributable,25,150
2001,27,Black or African American,All Origins,F,666,nvss,YLL,crude rate,1064.75334008783,1403.46916356105,1731.91797363224,burnett,attributable,25,150
2001,27,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,24.5569573360335,32.3756865275345,39.9607377757799,burnett,attributable,25,150
2001,27,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,12.2018168498094,16.0867729658086,19.8556196051153,burnett,attributable,25,150
2001,27,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,47.5292882033667,62.6622148131971,77.3428644507711,burnett,attributable,25,150
2001,27,Black or African American,All Origins,M,666,nvss,YLL,absolute number,765.81046681317,1009.63809456424,1246.17845898053,burnett,attributable,25,150
2001,27,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,107.010062721629,141.081168915158,174.133993771049,burnett,attributable,25,150
2001,27,Black or African American,All Origins,M,666,nvss,YLL,crude rate,1482.20424412714,1954.12564028149,2411.9427467833,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,12.7669591308881,16.8453842471731,20.808545498414,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,11.2090796843196,14.7898377682369,18.2693969813223,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,19.2267689691397,25.3687904689213,31.3372270389657,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,350.226285691169,462.106621901402,570.825012113771,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,94.3516524121386,124.492435743203,153.781384583468,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,527.433338892156,695.922746154335,859.65032998068,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,5.00592613795081,6.60546114519946,8.15997706373362,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,9.36834065330687,12.3617905009167,15.2709893733112,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,17.0449322004522,22.4912702005497,27.7843204185829,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,113.23787534973,149.420579763843,184.584917982425,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,77.9583328047502,102.868225398368,127.077026325059,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,385.569394088087,508.769722373396,628.502563868109,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,7.76788902773973,10.2488443044946,12.65943565827,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,14.193672157367,18.7269328295517,23.1316228629298,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,20.9755867138491,27.6748961858196,34.1842023553858,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,237.365085334193,313.176178782393,386.83714643415,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,120.949845886402,159.579537595819,197.11362847856,burnett,attributable,25,150
2001,27,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,640.955594562128,845.667860509257,1044.57415395499,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,2327.64365444813,3074.37406332557,3801.55021673701,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,13.6390952239243,18.0146477849086,22.2756199410169,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,79.534979031675,105.050563128444,129.897983395454,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,40917.1085652843,54043.709430777,66826.5705694921,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,113.38647528425,149.761944050002,185.184866621726,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,1398.12697083491,1846.6595125747,2283.44655714213,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,1230.70590309767,1625.48395793541,2009.90249630737,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,12.8437616953187,16.9637023294826,20.9755300827133,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,81.4185631778204,107.535494865661,132.96708252148,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,19363.1209018691,25574.3003444864,31622.4899376952,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,104.504227390651,138.02643241767,170.668968905136,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,1280.98636603638,1691.89306972949,2092.01701913662,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,1097.06254454591,1449.05303446308,1791.84685615701,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,15.6517684544232,20.6736094367193,25.5642417451817,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,77.531634180802,102.40751572015,126.633450071061,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,21545.0935464938,28457.7969930241,35189.8880595483,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,135.734477717377,179.284634039748,221.696929112339,burnett,attributable,25,150
2001,27,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,1522.63544092588,2011.17020813789,2486.94073228576,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,4.35755511643547,5.74338960594376,7.08703042713318,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,1.6894853961422,2.22679291582532,2.74774135695874,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,63.4102898200738,83.5766822750838,103.129080720797,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,138.496864738927,182.543061910375,225.248211035878,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,16.8782653165517,22.2460648219502,27.4504341676524,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,2015.37928898322,2656.330935832,3277.76791379333,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,2.09378114706034,2.75961901062285,3.40516134992349,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,3.22138251672784,4.24580594114693,5.23900373001341,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,59.3812009943376,78.2648613336034,96.5729254090611,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,62.5437501450271,82.4331244639336,101.716247169447,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,32.1821951983639,42.4163708789098,52.338596800826,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,1773.78758210514,2337.86512943658,2884.7489270972,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,2.26346521192518,2.98337051444589,3.6813837720612,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,67.6468981448052,89.1622986983231,110.023424150066,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,75.9348339129802,100.086249756252,123.503230280991,burnett,attributable,25,150
2001,28,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,2269.4212167657,2991.22085344446,3691.07083924062,burnett,attributable,25,150
2001,28,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,3.59725607386007,4.74051467156712,5.84859499634892,burnett,attributable,25,150
