Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1993,16,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,14.27359837582,59.4747883450002,118.470375618403,EPA,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,12.3328198743193,52.1445765562224,105.218733743952,EPA,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1259.60682497276,5248.4907688086,10454.6933265841,EPA,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1088.33832057152,4601.61921234939,9285.27142555671,EPA,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,702.440864951774,2926.90887524608,5830.2350205907,EPA,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,606.930111925165,2566.17010611331,5178.08729054884,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,Deaths,absolute number,A,227.420612765723,955.458021766562,1917.69263827395,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,Deaths,absolute number,B,203.805829219741,866.279597750293,1756.49494666505,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,23.8188934552211,100.069877328306,200.849501175003,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,21.3455995597847,90.7297768232728,183.966464079261,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,Deaths,crude rate,A,35.1897214423884,147.841927022229,296.732424261369,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,Deaths,crude rate,B,31.5357094124345,134.042984781948,271.789646226043,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,YLL,absolute number,A,4613.08508754762,19380.8692114006,38899.1974145922,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,YLL,absolute number,B,4134.07395264289,17571.9405793059,35629.4029211873,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,470.880051679247,1978.29966771859,3970.63044388846,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,421.985053282678,1793.6535162604,3636.86660237788,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,YLL,crude rate,A,713.801520656632,2998.88115050995,6019.03189295376,EPA,attributable,25,150
1993,16,White,All Origins,A,666,nvss,YLL,crude rate,B,639.682168852474,2718.97822571153,5513.08321927172,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,Deaths,absolute number,A,5007.56897205985,20280.0923618804,39360.8966251484,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,Deaths,absolute number,B,3490.32564446959,14629.6325821547,29285.09960054,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,44.9519898511019,182.050514155107,353.335248200511,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,31.3319864035139,131.327416362646,262.88674352307,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,Deaths,crude rate,A,66.1541258542597,267.916785555921,519.989983883431,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,Deaths,crude rate,B,46.1100871989809,193.269540657637,386.880375575084,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,YLL,absolute number,A,107865.966164487,436845.057696612,847856.74790729,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,YLL,absolute number,B,75183.6569740805,315130.847305425,630818.183485964,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,952.44044718209,3857.27692335669,7486.44905188863,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,663.860515187727,2782.55853816537,5570.0307903771,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,YLL,crude rate,A,1424.99858531184,5771.08434989472,11200.8885589788,EPA,attributable,25,150
1993,17,All,All Origins,A,666,nvss,YLL,crude rate,B,993.238262597686,4163.13901007081,8333.62969822858,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,2.51255251177421,10.1624074759557,19.7008828758284,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,1.73071922485978,7.25427226421995,14.5213476316269,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,18.8594604530924,76.2800064885649,147.876718893062,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,12.9909447160574,54.4512642987164,108.998629919535,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,16.2593186551104,65.7633305892427,127.489049866229,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,11.1998914441195,46.9441031787999,93.9710582516462,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,82.8180036327119,334.970232588885,649.374602891726,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,57.0474489109991,239.113150437843,478.648312929676,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,463.353467686727,1874.1048085417,3633.14691105069,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,319.171340966158,1337.79978464865,2677.96065915752,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,535.934793455717,2167.6712132847,4202.25589135913,EPA,attributable,25,150
1993,17,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,369.167468523905,1547.35747387461,3097.44588707485,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,31.1664289703616,125.694872177095,243.026544884873,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,20.8030500129707,87.1953847553145,174.544388627634,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,21.6705091625219,87.3976252391982,168.980186105761,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,14.4646884743579,60.6283249860482,121.363463764775,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,15.0101278055643,60.5361652974892,117.044512938447,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,10.0189996016927,41.9943481647279,84.0626811476014,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,791.642289343465,3192.71022238821,6172.99115490103,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,528.407478227803,2214.80472060257,4433.51144067989,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,404.229591290819,1630.2665555883,3152.06214369487,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,269.81623118717,1130.92695912019,2263.84636315412,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,381.264467309843,1537.64772119874,2972.98693622543,EPA,attributable,25,150
1993,17,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,254.487409807453,1066.67664595859,2135.23254189056,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,832.94625964938,3338.19925040204,6417.4787967838,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,524.726770178341,2199.37675565716,4402.62763544894,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,69.8083207432488,279.77085109312,537.841923196174,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,43.9767803154525,184.32737552455,368.979437182277,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,83.5847486274238,334.982649817721,643.983145175284,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,52.6554440641809,220.703738241151,441.796238287992,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,24010.2954735993,96226.0763205053,184988.599590084,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,15125.6394382427,63398.6708618193,126909.016233364,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1761.83981691985,7060.92654602471,13574.1886555466,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1109.89695432825,4652.10029534905,9312.39510034024,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,2409.39254889715,9656.12403858847,18563.2931495305,EPA,attributable,25,150
1993,17,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,1517.83233987598,6361.94941259304,12735.1051733932,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,Deaths,absolute number,A,4131.19082672814,16770.6775999602,32619.3377795032,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,Deaths,absolute number,B,2943.06254813723,12335.7962424495,24693.3877910544,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,41.9028085313711,170.105551132105,330.859048328486,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,29.8515831446387,125.122399257154,250.465869043125,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,Deaths,crude rate,A,65.0588301940312,264.108028889765,513.695940625233,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,Deaths,crude rate,B,46.3479453262915,194.266618683723,388.876474264908,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,YLL,absolute number,A,83482.0596114967,338897.612297878,659163.329705765,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,YLL,absolute number,B,59472.6637884558,249278.651231672,498997.736498959,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,849.997693423334,3450.5879478829,6711.46965523579,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,605.538810101029,2538.1055469003,5080.69550537501,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,YLL,crude rate,A,1314.6923897519,5337.02826531309,10380.6376747364,EPA,attributable,25,150
1993,17,White,All Origins,A,666,nvss,YLL,crude rate,B,936.587559588534,3925.6907080041,7858.31746044105,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,Deaths,absolute number,A,2575.01432180707,10387.2518339634,20086.2747923554,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,Deaths,absolute number,B,1714.54297219147,7186.4558660382,14385.5697828971,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,47.3025172847566,190.811816173653,368.981000418278,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,31.4958242720103,132.013810541005,264.260147038338,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,Deaths,crude rate,A,70.5151857868209,284.448512260083,550.050299430608,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,Deaths,crude rate,B,46.9517063263263,196.796680411023,393.939993769973,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,YLL,absolute number,A,53914.7409519483,217484.612449759,420559.331631023,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,YLL,absolute number,B,35898.4955593628,150467.47627724,301199.982354577,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,972.218918416373,3921.79672858963,7583.74669541003,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,647.340521520905,2713.30853974573,5431.39623600873,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,YLL,crude rate,A,1476.42206984191,5955.68254622645,11516.7590149678,EPA,attributable,25,150
1993,18,All,All Origins,A,666,nvss,YLL,crude rate,B,983.058254238906,4120.45942995678,8248.17653822415,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,1.1246847932002,4.53520846973235,8.76712782904765,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,0.746604358263971,3.12936995868811,6.26425191448748,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,23.369366811939,94.2352479010733,182.168575020205,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,15.5133875883724,65.0239026054185,130.162336751708,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,14.5571420295133,58.7006014720727,113.475638481072,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,9.66353039430455,40.5044001901126,81.080143858238,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,29.2460333551076,117.932472262519,227.9782873095,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,19.4145204922052,81.3753851262155,162.894102902027,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,453.527078998787,1828.81449305961,3535.32820889595,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,301.066837409395,1261.91269327293,2526.04808926616,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,378.540426548118,1526.43634820759,2950.79326054232,EPA,attributable,25,150
1993,18,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,251.288124413736,1053.26669850137,2108.38859567728,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,2.92162753436024,11.7566382011352,22.6836571603569,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,1.9004474573992,7.96566898575154,15.9453685096045,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,22.0679100498266,88.8013380418177,171.336318517232,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,14.3546372872922,60.1670351873758,120.440047145963,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,11.5506742087461,46.4799486089,89.6799919362573,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,7.51343187079623,31.4923261870465,63.0401222013303,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,79.2041080360579,318.717574801149,614.944516798315,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,51.5203406192085,215.945975148093,432.272312352102,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,444.308704213197,1787.89959487206,3449.63421969582,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,289.011976130353,1211.38510081352,2424.9039062591,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,313.133976579655,1260.05208666541,2431.18730449243,EPA,attributable,25,150
1993,18,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,203.686014941126,853.743872650009,1708.99150925951,EPA,attributable,25,150
1993,18,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,208.100118002107,832.082738652727,1596.23025236113,EPA,attributable,25,150
