Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,min_age,max_age,value,measure1,measure2
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,35,39,0.143194445801784,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,40,44,0.316209720506488,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,45,49,0.734318938874984,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,50,54,1.54007919247881,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,55,59,3.48258924097801,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,60,64,3.79297877062038,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,65,69,7.55899160067346,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,80,84,11.9330191272574,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,70,74,9.0658854654757,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,75,79,12.7729389120683,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,resp_copd,total,nvss,85,150,5.7193204518092,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,20,24,0.00472897292588846,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,25,29,0.0211238165166782,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,30,34,0.0196123218484417,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,35,39,0.0415725810392277,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,40,44,0.10728544088613,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,45,49,0.251388465560805,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,50,54,0.568441247009347,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,55,59,1.0649239827784,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,60,64,1.03162817278632,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,65,69,1.79397575689654,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,80,84,2.47735854440493,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,70,74,1.96208535677928,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,85,150,1.43721305673691,Deaths,age-adjusted rate
2001,666,A,Black or African American,All Origins,us,t2_dm,total,nvss,75,79,3.37269395001983,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,5,9,0.790950777956654,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,10,14,2.59464034572519,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,0,4,1.4090022051087,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,15,19,9.62251442393577,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,25,29,12.2957882453729,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,30,34,13.1979849551381,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,20,24,13.0474650645025,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,35,39,19.0025798205866,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,40,44,32.2548074127723,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,45,49,48.58129602618,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,50,54,57.5375894170333,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,55,59,83.8388479488777,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,60,64,83.8095917547611,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,65,69,130.208925075304,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,80,84,259.10875756279,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,70,74,154.987423084454,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,75,79,245.891258953128,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,all-cause,overall,nvss,85,150,194.167331222893,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,0,4,0.00154495855823322,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,10,14,0.0140503989840714,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,15,19,0.0240442639278755,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,20,24,0.0547328318291488,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,25,29,0.127682120928068,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,30,34,0.320707025572037,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,35,39,0.640647141254217,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,40,44,1.69538134410657,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,45,49,4.45565387218786,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,50,54,7.88239610867462,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,55,59,14.0699848785493,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,60,64,15.9670911339738,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,65,69,28.353133651061,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,70,74,36.1110152424663,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,80,84,69.9826051224414,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,75,79,60.9386126147115,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_ihd,total,nvss,85,150,59.3283297285313,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,5,9,0.00817097911112246,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,10,14,0.0281007979681428,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,0,4,0.0123596684658658,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,15,19,0.0384708222846008,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,20,24,0.0505226139961374,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,25,29,0.0766092725568407,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,30,34,0.14699072005385,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,35,39,0.261186911434412,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,40,44,0.71645822491533,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,45,49,1.19184157074984,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,50,54,1.57062595729779,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,55,59,2.24123652932643,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,60,64,2.10464603312321,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,65,69,3.45373934114954,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,70,74,4.46705605381258,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,75,79,7.91410553437812,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,80,84,9.86538926836178,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,cvd_stroke,total,nvss,85,150,6.88632398634739,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,10,14,0.00468346632802381,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,20,24,0.00421021783301145,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,5,9,0.00326839164444898,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,15,19,0.00961770557115019,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,25,29,0.00851214139520452,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,30,34,0.0133627927321682,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,40,44,0.0567491663299271,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,35,39,0.0492805493272475,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,45,49,0.0916801208269108,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,0,4,0.0185395026987986,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,50,54,0.136576170199808,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,60,64,0.176366986015911,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,55,59,0.235191487645366,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,65,69,0.265672257011503,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,70,74,0.485549571066585,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,75,79,0.692484234258086,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,80,84,0.924880243908917,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,lri,total,nvss,85,150,0.862088824836852,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,15,19,0.0048088527855751,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,0,4,0.00308991711646644,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,10,14,0.0140503989840714,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,20,24,0.0252613069980687,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,25,29,0.0255364241856136,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,30,34,0.0445426424405606,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,35,39,0.128129428250843,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,40,44,0.567491663299271,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,45,49,1.127665486171,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,50,54,2.26326224902539,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,55,59,4.39946429830744,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,85,150,3.39642223761025,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,80,84,9.13022804884443,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,60,64,5.03233800098734,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,65,69,8.26535910702454,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,75,79,12.3855751613018,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,neo_lung,total,nvss,70,74,9.10058624627656,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,10,14,0.00468346632802381,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,25,29,0.00425607069760226,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,0,4,0.00308991711646644,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,15,19,0.0144265583567253,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,30,34,0.0133627927321682,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,35,39,0.0344963845290732,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,40,44,0.0851237494948907,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,45,49,0.220032289984586,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,50,54,0.409728510599423,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,55,59,0.996105124145081,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,60,64,1.57554507507548,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,65,69,3.45373934114954,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,70,74,4.68902157201445,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,80,84,9.43852146348074,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,75,79,9.35842979440213,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,85,150,7.58222701362533,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,35,39,0.019712219730899,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,40,44,0.0709364579124089,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,45,49,0.210864277901895,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,50,54,0.351195866228077,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,55,59,0.760913636499715,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,60,64,1.05820191609547,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,80,84,2.89321512197148,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,65,69,2.03682063708819,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,70,74,1.99768966381681,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,75,79,3.22499800525908,Deaths,age-adjusted rate
2001,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,85,150,1.7864973237583,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,5,9,0.807732176332371,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,10,14,2.62398922487263,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,0,4,1.34816967168073,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,15,19,9.22724552200629,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,25,29,12.2283925149148,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,20,24,11.89824483813,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,30,34,14.1848270977852,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,35,39,20.8043936319991,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,40,44,35.9060941116709,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,45,49,53.0812014957554,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,50,54,63.0105570586142,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,55,59,100.426230017287,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,60,64,102.062827641866,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,65,69,159.098593003508,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,70,74,187.414376634294,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,75,79,294.402828452578,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,80,84,322.946871171631,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,85,150,243.179970356186,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,5,9,0.00135525532941673,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,0,4,0.00241867540667516,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,10,14,0.00771113542154006,Deaths,age-adjusted rate
2001,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,15,19,0.0189585658537717,Deaths,age-adjusted rate
